800.	-1.3315079526395088e-9	5.58239105134076e-12	-1.4672374988027357e-9	2.376129274412188e-10
812.3109740919158	-1.2893704309962645e-9	5.586752396249152e-12	-1.4215056046026846e-9	2.3739638877621474e-10
824.8113982876965	-1.2484482612982286e-9	5.5843509360510605e-12	-1.3770789476283742e-9	2.371853028140932e-10
837.5041879814925	-1.2087109983023662e-9	5.575557954995251e-12	-1.3339247832037767e-9	2.3697955815339693e-10
850.3923034316315	-1.1701288025917947e-9	5.5607349488475604e-12	-1.2920110195571308e-9	2.367790447308985e-10
863.4787504510209	-1.1326724294791993e-9	5.540227597799005e-12	-1.2513062654084662e-9	2.36583654099089e-10
876.7665811081738	-1.0963132187158956e-9	5.51437581641058e-12	-1.2117797469773315e-9	2.3639327908164917e-10
890.2588944390244	-1.06102309638305e-9	5.483508311720842e-12	-1.1734013667239224e-9	2.3620781410310754e-10
903.9588371696949	-1.0267745459198143e-9	5.4479426242076856e-12	-1.1361416276109456e-9	2.360271548581188e-10
917.8696044503882	-9.935406323035909e-10	5.407983770606644e-12	-1.0999716787925871e-9	2.358511986128589e-10
931.9944406005703	-9.612949729491643e-10	5.363928405117405e-12	-1.0648632876197983e-9	2.3567984409558413e-10
946.3366398656244	-9.300117358700744e-10	5.316062919107833e-12	-1.030788805879734e-9	2.3551299138362964e-10
960.899547185145	-8.996656353650495e-10	5.264659899829273e-12	-9.97721224733654e-10	2.353505422288085e-10
975.6865589730575	-8.702319147822692e-10	5.20998537639185e-12	-9.656340763645074e-10	2.351923995970814e-10
990.7011239097424	-8.416863461843446e-10	5.15229601635518e-12	-9.345014808433954e-10	2.3503846795203533e-10
1005.9467437463484	-8.140052275670509e-10	5.091832255306611e-12	-9.042981387767875e-10	2.3488865327190075e-10
1021.4269741214839	-7.871653751472151e-10	5.028832667791987e-12	-8.749993266155447e-10	2.34742863054975e-10
1037.1454253904758	-7.611440961396442e-10	4.963520661630563e-12	-8.465808313759004e-10	2.3460100601394453e-10
1053.10576346739	-7.359192180724369e-10	4.896113279106897e-12	-8.190190404320034e-10	2.3446299258962117e-10
1069.311710680008	-7.114690464691247e-10	4.826815287552539e-12	-7.922908517591623e-10	2.3432873448357786e-10
1085.7670466379627	-6.877723731970785e-10	4.7558257721230625e-12	-7.663737075589602e-10	2.3419814484552943e-10
1102.4756091142326	-6.648084775722063e-10	4.683332138465758e-12	-7.412456216418494e-10	2.340711383730874e-10
1119.4412949402008	-6.425570582353598e-10	4.609511675023304e-12	-7.168851266583448e-10	2.339476323241113e-10
1136.6680609144878	-6.209984490715231e-10	4.534546143155712e-12	-6.932715587225781e-10	2.338275406239603e-10
1154.159924725771	-6.001131894584092e-10	4.458586282159942e-12	-6.70384813038322e-10	2.337107858137834e-10
1171.9209658898042	-5.798824359005582e-10	4.381794529652771e-12	-6.482063312340682e-10	2.3359728737294843e-10
1189.955326700857	-5.602877463310907e-10	4.304314281338521e-12	-6.267210019890297e-10	2.33486967606381e-10
1208.2672131977965	-5.413111098318848e-10	4.226288146235836e-12	-6.059327751968492e-10	2.333797532005447e-10
1226.8608961450334	-5.22934949022138e-10	4.147846529849912e-12	-5.857598082779113e-10	2.3327555894085594e-10
1245.7407120285661	-5.051421071295462e-10	4.069114883076836e-12	-5.662140363552923e-10	2.33174315389634e-10
1264.9110640673518	-4.879158335429015e-10	3.990212694445625e-12	-5.472723754827611e-10	2.330759490081162e-10
1284.3764232402405	-4.712397966996197e-10	3.911250003923654e-12	-5.289209377721121e-10	2.3298038905238896e-10
1304.1413293287133	-4.5509805472351636e-10	3.832333392751246e-12	-5.111445769621619e-10	2.3288756573944086e-10
1324.2103919756664	-4.394750634262336e-10	3.7535596392798215e-12	-4.939278076619415e-10	2.3279741061206297e-10
1344.5882917604888	-4.243556648058979e-10	3.675022560388359e-12	-4.77255126408666e-10	2.3270985641474566e-10
1365.2797812906852	-4.097250796353082e-10	3.596809126350112e-12	-4.611112079599666e-10	2.3262483724791713e-10
1386.2896863102928	-3.95568897330718e-10	3.5189993441548545e-12	-4.4548097649584896e-10	2.325422884438761e-10
1407.622906825363	-3.8187307640804596e-10	3.4416701669784373e-12	-4.3034967331304943e-10	2.3246214665149177e-10
1429.2844182467559	-3.6862393323112293e-10	3.3648926882754634e-12	-4.157028598644548e-10	2.3238434978251012e-10
1451.2792725505246	-3.558081320817358e-10	3.2887304799055047e-12	-4.0152639566252956e-10	2.323088369989714e-10
1473.6125994561546	-3.434126841545548e-10	3.213245636087532e-12	-3.8780642909447147e-10	2.3223554870290154e-10
1496.2896076229367	-3.314249410278433e-10	3.1384933127888143e-12	-3.7452944276479033e-10	2.321644266265214e-10
1519.3155858647478	-3.1983258442002315e-10	3.0645267438079176e-12	-3.616822519937319e-10	2.3209541364653456e-10
1542.6959043835288	-3.0862361623876236e-10	2.9913925083983196e-12	-3.4925202021947326e-10	2.32028453830022e-10
1566.4360160217416	-2.977863633846917e-10	2.9191333366200242e-12	-3.3722627704464105e-10	2.3196349258218915e-10
1590.5414575341015	-2.8730945697007183e-10	2.8477895294538357e-12	-3.255928628142753e-10	2.3190047638425922e-10
1615.017850878877	-2.771818407353335e-10	2.7773960868456262e-12	-3.1433994427973505e-10	2.3183935292212152e-10
1639.8709045290661	-2.6739275147568565e-10	2.707987473807857e-12	-3.034559986127243e-10	2.3178007102523174e-10
1665.1064148037462	-2.5793172099036946e-10	2.639589475682456e-12	-2.929298159827423e-10	2.3172258070439092e-10
